record_id,scope_label,classification_basis,evidence_status
EC_EV_002645,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002646,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002647,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002648,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002649,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002650,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002651,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002652,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002653,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002654,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002655,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002656,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002657,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002658,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002659,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002660,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002661,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002662,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002663,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002664,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002665,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002666,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002667,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002668,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002669,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002670,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002671,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002672,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002673,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002674,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002675,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002676,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002677,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002678,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002679,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002680,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002681,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002682,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002683,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002684,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002685,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002686,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002687,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002688,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002689,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002690,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002691,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002692,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002693,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002694,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002695,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002696,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002697,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002698,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002699,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002700,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002701,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002702,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002703,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002704,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002705,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002706,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002707,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002708,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002709,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002710,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002711,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002712,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002713,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002714,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002715,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002716,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002717,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002718,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002719,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002720,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002721,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002722,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002723,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002724,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002725,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002726,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002727,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002728,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002729,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002730,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002731,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002732,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002733,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002734,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002735,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002736,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002737,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002738,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002739,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002740,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002741,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002742,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002743,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002744,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002745,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002746,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002747,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002748,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002749,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002750,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002751,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002752,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002753,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002754,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002755,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002756,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002757,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002758,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002759,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002760,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002761,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002762,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002763,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002764,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002765,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002766,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002767,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002768,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002769,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002770,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002771,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002772,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002773,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002774,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002775,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002776,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002777,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002778,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002779,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002780,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002781,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002782,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002783,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002784,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002785,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002786,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002787,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002788,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002789,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002790,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002791,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002792,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002793,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002794,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002795,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002796,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002797,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002798,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002799,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002800,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002801,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002802,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002803,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002804,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002805,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002806,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002807,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002808,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002809,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002810,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002811,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002812,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002813,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002814,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002815,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002816,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002817,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002818,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002819,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002820,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002821,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002822,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002823,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002824,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002825,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002826,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002827,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002828,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002829,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002830,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002831,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002832,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002833,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002834,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002835,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002836,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002837,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002838,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002839,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002840,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002841,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002842,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002843,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002844,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002845,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002846,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002847,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002848,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002849,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002850,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002851,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002852,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002853,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002854,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002855,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002856,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002857,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002858,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002859,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002860,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002861,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002862,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002863,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002864,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002865,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002866,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002867,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002868,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002869,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002870,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002871,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002872,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002873,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002874,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002875,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002876,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002877,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002878,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002879,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002880,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002881,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002882,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002883,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002884,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002885,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002886,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002887,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002888,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002889,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002890,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002891,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002892,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002893,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002894,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002895,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002896,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002897,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002898,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002899,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002900,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002901,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002902,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002903,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002904,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002905,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002906,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002907,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002908,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002909,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002910,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002911,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002912,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002913,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002914,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002915,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002916,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002917,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002918,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002919,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002920,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002921,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002922,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002923,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002924,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002925,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002926,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002927,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002928,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002929,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002930,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002931,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002932,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002933,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002934,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002935,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002936,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002937,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002938,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002939,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002940,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002941,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002942,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002943,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002944,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002945,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002946,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_002947,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
